STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,c_birth,Country/region of birth,sex,Sex,age,Age class,unit,Unit of measure,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:ILC_LVHL16N(1.0),People living in households with very low work intensity by group of country of birth (population aged 18 to 64 years),A,Annual,NAT,Reporting country,M,Males,Y18-64,From 18 to 64 years,PC,Percentage,TR,Türkiye,2024,,6.7,,,,,
dataflow,ESTAT:ILC_LVHL16N(1.0),People living in households with very low work intensity by group of country of birth (population aged 18 to 64 years),A,Annual,NAT,Reporting country,M,Males,Y18-64,From 18 to 64 years,PC,Percentage,UK,United Kingdom,2015,,10.0,,,,,
dataflow,ESTAT:ILC_LVHL16N(1.0),People living in households with very low work intensity by group of country of birth (population aged 18 to 64 years),A,Annual,NAT,Reporting country,M,Males,Y18-64,From 18 to 64 years,PC,Percentage,UK,United Kingdom,2016,,9.8,,,,,
dataflow,ESTAT:ILC_LVHL16N(1.0),People living in households with very low work intensity by group of country of birth (population aged 18 to 64 years),A,Annual,NAT,Reporting country,M,Males,Y18-64,From 18 to 64 years,PC,Percentage,UK,United Kingdom,2017,,9.6,,b,break in time series,,
dataflow,ESTAT:ILC_LVHL16N(1.0),People living in households with very low work intensity by group of country of birth (population aged 18 to 64 years),A,Annual,NAT,Reporting country,M,Males,Y18-64,From 18 to 64 years,PC,Percentage,UK,United Kingdom,2018,,8.2,,,,,
dataflow,ESTAT:ILC_LVHL16N(1.0),People living in households with very low work intensity by group of country of birth (population aged 18 to 64 years),A,Annual,NAT,Reporting country,T,Total,Y18-64,From 18 to 64 years,PC,Percentage,AL,Albania,2020,,11.1,,,,,
dataflow,ESTAT:ILC_LVHL16N(1.0),People living in households with very low work intensity by group of country of birth (population aged 18 to 64 years),A,Annual,NAT,Reporting country,T,Total,Y18-64,From 18 to 64 years,PC,Percentage,AL,Albania,2021,,11.7,,,,,
dataflow,ESTAT:ILC_LVHL16N(1.0),People living in households with very low work intensity by group of country of birth (population aged 18 to 64 years),A,Annual,NAT,Reporting country,T,Total,Y18-64,From 18 to 64 years,PC,Percentage,AT,Austria,2015,,4.2,,,,,
dataflow,ESTAT:ILC_LVHL16N(1.0),People living in households with very low work intensity by group of country of birth (population aged 18 to 64 years),A,Annual,NAT,Reporting country,T,Total,Y18-64,From 18 to 64 years,PC,Percentage,AT,Austria,2016,,4.9,,,,,
dataflow,ESTAT:ILC_LVHL16N(1.0),People living in households with very low work intensity by group of country of birth (population aged 18 to 64 years),A,Annual,NAT,Reporting country,T,Total,Y18-64,From 18 to 64 years,PC,Percentage,AT,Austria,2017,,5.1,,,,,
dataflow,ESTAT:ILC_LVHL16N(1.0),People living in households with very low work intensity by group of country of birth (population aged 18 to 64 years),A,Annual,NAT,Reporting country,T,Total,Y18-64,From 18 to 64 years,PC,Percentage,AT,Austria,2018,,5.0,,,,,
dataflow,ESTAT:ILC_LVHL16N(1.0),People living in households with very low work intensity by group of country of birth (population aged 18 to 64 years),A,Annual,NAT,Reporting country,T,Total,Y18-64,From 18 to 64 years,PC,Percentage,AT,Austria,2019,,4.6,,,,,
dataflow,ESTAT:ILC_LVHL16N(1.0),People living in households with very low work intensity by group of country of birth (population aged 18 to 64 years),A,Annual,NAT,Reporting country,T,Total,Y18-64,From 18 to 64 years,PC,Percentage,AT,Austria,2020,,4.4,,,,,
dataflow,ESTAT:ILC_LVHL16N(1.0),People living in households with very low work intensity by group of country of birth (population aged 18 to 64 years),A,Annual,NAT,Reporting country,T,Total,Y18-64,From 18 to 64 years,PC,Percentage,AT,Austria,2021,,5.7,,,,,
dataflow,ESTAT:ILC_LVHL16N(1.0),People living in households with very low work intensity by group of country of birth (population aged 18 to 64 years),A,Annual,NAT,Reporting country,T,Total,Y18-64,From 18 to 64 years,PC,Percentage,AT,Austria,2022,,5.3,,,,,
dataflow,ESTAT:ILC_LVHL16N(1.0),People living in households with very low work intensity by group of country of birth (population aged 18 to 64 years),A,Annual,NAT,Reporting country,T,Total,Y18-64,From 18 to 64 years,PC,Percentage,AT,Austria,2023,,4.5,,,,,
dataflow,ESTAT:ILC_LVHL16N(1.0),People living in households with very low work intensity by group of country of birth (population aged 18 to 64 years),A,Annual,NAT,Reporting country,T,Total,Y18-64,From 18 to 64 years,PC,Percentage,AT,Austria,2024,,4.5,,,,,
dataflow,ESTAT:ILC_LVHL16N(1.0),People living in households with very low work intensity by group of country of birth (population aged 18 to 64 years),A,Annual,NAT,Reporting country,T,Total,Y18-64,From 18 to 64 years,PC,Percentage,BE,Belgium,2015,,12.5,,,,,
dataflow,ESTAT:ILC_LVHL16N(1.0),People living in households with very low work intensity by group of country of birth (population aged 18 to 64 years),A,Annual,NAT,Reporting country,T,Total,Y18-64,From 18 to 64 years,PC,Percentage,BE,Belgium,2016,,13.1,,,,,
dataflow,ESTAT:ILC_LVHL16N(1.0),People living in households with very low work intensity by group of country of birth (population aged 18 to 64 years),A,Annual,NAT,Reporting country,T,Total,Y18-64,From 18 to 64 years,PC,Percentage,BE,Belgium,2017,,12.3,,,,,
dataflow,ESTAT:ILC_LVHL16N(1.0),People living in households with very low work intensity by group of country of birth (population aged 18 to 64 years),A,Annual,NAT,Reporting country,T,Total,Y18-64,From 18 to 64 years,PC,Percentage,BE,Belgium,2018,,10.9,,,,,
dataflow,ESTAT:ILC_LVHL16N(1.0),People living in households with very low work intensity by group of country of birth (population aged 18 to 64 years),A,Annual,NAT,Reporting country,T,Total,Y18-64,From 18 to 64 years,PC,Percentage,BE,Belgium,2019,,11.9,,b,break in time series,,
dataflow,ESTAT:ILC_LVHL16N(1.0),People living in households with very low work intensity by group of country of birth (population aged 18 to 64 years),A,Annual,NAT,Reporting country,T,Total,Y18-64,From 18 to 64 years,PC,Percentage,BE,Belgium,2020,,11.0,,,,,
dataflow,ESTAT:ILC_LVHL16N(1.0),People living in households with very low work intensity by group of country of birth (population aged 18 to 64 years),A,Annual,NAT,Reporting country,T,Total,Y18-64,From 18 to 64 years,PC,Percentage,BE,Belgium,2021,,11.3,,,,,
dataflow,ESTAT:ILC_LVHL16N(1.0),People living in households with very low work intensity by group of country of birth (population aged 18 to 64 years),A,Annual,NAT,Reporting country,T,Total,Y18-64,From 18 to 64 years,PC,Percentage,BE,Belgium,2022,,10.3,,,,,
dataflow,ESTAT:ILC_LVHL16N(1.0),People living in households with very low work intensity by group of country of birth (population aged 18 to 64 years),A,Annual,NAT,Reporting country,T,Total,Y18-64,From 18 to 64 years,PC,Percentage,BE,Belgium,2023,,9.8,,,,,
dataflow,ESTAT:ILC_LVHL16N(1.0),People living in households with very low work intensity by group of country of birth (population aged 18 to 64 years),A,Annual,NAT,Reporting country,T,Total,Y18-64,From 18 to 64 years,PC,Percentage,BE,Belgium,2024,,10.9,,,,,
dataflow,ESTAT:ILC_LVHL16N(1.0),People living in households with very low work intensity by group of country of birth (population aged 18 to 64 years),A,Annual,NAT,Reporting country,T,Total,Y18-64,From 18 to 64 years,PC,Percentage,BG,Bulgaria,2015,,10.8,,,,,
dataflow,ESTAT:ILC_LVHL16N(1.0),People living in households with very low work intensity by group of country of birth (population aged 18 to 64 years),A,Annual,NAT,Reporting country,T,Total,Y18-64,From 18 to 64 years,PC,Percentage,BG,Bulgaria,2016,,10.9,,b,break in time series,,
dataflow,ESTAT:ILC_LVHL16N(1.0),People living in households with very low work intensity by group of country of birth (population aged 18 to 64 years),A,Annual,NAT,Reporting country,T,Total,Y18-64,From 18 to 64 years,PC,Percentage,BG,Bulgaria,2017,,10.4,,,,,
dataflow,ESTAT:ILC_LVHL16N(1.0),People living in households with very low work intensity by group of country of birth (population aged 18 to 64 years),A,Annual,NAT,Reporting country,T,Total,Y18-64,From 18 to 64 years,PC,Percentage,BG,Bulgaria,2018,,8.8,,,,,
dataflow,ESTAT:ILC_LVHL16N(1.0),People living in households with very low work intensity by group of country of birth (population aged 18 to 64 years),A,Annual,NAT,Reporting country,T,Total,Y18-64,From 18 to 64 years,PC,Percentage,BG,Bulgaria,2019,,9.0,,,,,
dataflow,ESTAT:ILC_LVHL16N(1.0),People living in households with very low work intensity by group of country of birth (population aged 18 to 64 years),A,Annual,NAT,Reporting country,T,Total,Y18-64,From 18 to 64 years,PC,Percentage,BG,Bulgaria,2020,,8.1,,,,,
dataflow,ESTAT:ILC_LVHL16N(1.0),People living in households with very low work intensity by group of country of birth (population aged 18 to 64 years),A,Annual,NAT,Reporting country,T,Total,Y18-64,From 18 to 64 years,PC,Percentage,BG,Bulgaria,2021,,8.1,,,,,
dataflow,ESTAT:ILC_LVHL16N(1.0),People living in households with very low work intensity by group of country of birth (population aged 18 to 64 years),A,Annual,NAT,Reporting country,T,Total,Y18-64,From 18 to 64 years,PC,Percentage,BG,Bulgaria,2022,,8.4,,,,,
dataflow,ESTAT:ILC_LVHL16N(1.0),People living in households with very low work intensity by group of country of birth (population aged 18 to 64 years),A,Annual,NAT,Reporting country,T,Total,Y18-64,From 18 to 64 years,PC,Percentage,BG,Bulgaria,2023,,6.9,,,,,
dataflow,ESTAT:ILC_LVHL16N(1.0),People living in households with very low work intensity by group of country of birth (population aged 18 to 64 years),A,Annual,NAT,Reporting country,T,Total,Y18-64,From 18 to 64 years,PC,Percentage,BG,Bulgaria,2024,,7.3,,,,,
dataflow,ESTAT:ILC_LVHL16N(1.0),People living in households with very low work intensity by group of country of birth (population aged 18 to 64 years),A,Annual,NAT,Reporting country,T,Total,Y18-64,From 18 to 64 years,PC,Percentage,CH,Switzerland,2014,,4.5,,,,,
dataflow,ESTAT:ILC_LVHL16N(1.0),People living in households with very low work intensity by group of country of birth (population aged 18 to 64 years),A,Annual,NAT,Reporting country,T,Total,Y18-64,From 18 to 64 years,PC,Percentage,CH,Switzerland,2015,,4.3,,,,,
dataflow,ESTAT:ILC_LVHL16N(1.0),People living in households with very low work intensity by group of country of birth (population aged 18 to 64 years),A,Annual,NAT,Reporting country,T,Total,Y18-64,From 18 to 64 years,PC,Percentage,CH,Switzerland,2016,,4.6,,,,,
dataflow,ESTAT:ILC_LVHL16N(1.0),People living in households with very low work intensity by group of country of birth (population aged 18 to 64 years),A,Annual,NAT,Reporting country,T,Total,Y18-64,From 18 to 64 years,PC,Percentage,CH,Switzerland,2017,,4.7,,,,,
dataflow,ESTAT:ILC_LVHL16N(1.0),People living in households with very low work intensity by group of country of birth (population aged 18 to 64 years),A,Annual,NAT,Reporting country,T,Total,Y18-64,From 18 to 64 years,PC,Percentage,CH,Switzerland,2018,,5.7,,,,,
dataflow,ESTAT:ILC_LVHL16N(1.0),People living in households with very low work intensity by group of country of birth (population aged 18 to 64 years),A,Annual,NAT,Reporting country,T,Total,Y18-64,From 18 to 64 years,PC,Percentage,CH,Switzerland,2019,,5.4,,,,,
dataflow,ESTAT:ILC_LVHL16N(1.0),People living in households with very low work intensity by group of country of birth (population aged 18 to 64 years),A,Annual,NAT,Reporting country,T,Total,Y18-64,From 18 to 64 years,PC,Percentage,CH,Switzerland,2020,,5.4,,,,,
dataflow,ESTAT:ILC_LVHL16N(1.0),People living in households with very low work intensity by group of country of birth (population aged 18 to 64 years),A,Annual,NAT,Reporting country,T,Total,Y18-64,From 18 to 64 years,PC,Percentage,CH,Switzerland,2021,,5.0,,,,,
dataflow,ESTAT:ILC_LVHL16N(1.0),People living in households with very low work intensity by group of country of birth (population aged 18 to 64 years),A,Annual,NAT,Reporting country,T,Total,Y18-64,From 18 to 64 years,PC,Percentage,CH,Switzerland,2022,,6.1,,,,,
dataflow,ESTAT:ILC_LVHL16N(1.0),People living in households with very low work intensity by group of country of birth (population aged 18 to 64 years),A,Annual,NAT,Reporting country,T,Total,Y18-64,From 18 to 64 years,PC,Percentage,CH,Switzerland,2023,,5.5,,,,,
dataflow,ESTAT:ILC_LVHL16N(1.0),People living in households with very low work intensity by group of country of birth (population aged 18 to 64 years),A,Annual,NAT,Reporting country,T,Total,Y18-64,From 18 to 64 years,PC,Percentage,CY,Cyprus,2015,,10.5,,,,,
dataflow,ESTAT:ILC_LVHL16N(1.0),People living in households with very low work intensity by group of country of birth (population aged 18 to 64 years),A,Annual,NAT,Reporting country,T,Total,Y18-64,From 18 to 64 years,PC,Percentage,CY,Cyprus,2016,,10.5,,,,,
dataflow,ESTAT:ILC_LVHL16N(1.0),People living in households with very low work intensity by group of country of birth (population aged 18 to 64 years),A,Annual,NAT,Reporting country,T,Total,Y18-64,From 18 to 64 years,PC,Percentage,CY,Cyprus,2017,,9.2,,,,,
dataflow,ESTAT:ILC_LVHL16N(1.0),People living in households with very low work intensity by group of country of birth (population aged 18 to 64 years),A,Annual,NAT,Reporting country,T,Total,Y18-64,From 18 to 64 years,PC,Percentage,CY,Cyprus,2018,,7.7,,,,,
dataflow,ESTAT:ILC_LVHL16N(1.0),People living in households with very low work intensity by group of country of birth (population aged 18 to 64 years),A,Annual,NAT,Reporting country,T,Total,Y18-64,From 18 to 64 years,PC,Percentage,CY,Cyprus,2019,,6.8,,,,,
dataflow,ESTAT:ILC_LVHL16N(1.0),People living in households with very low work intensity by group of country of birth (population aged 18 to 64 years),A,Annual,NAT,Reporting country,T,Total,Y18-64,From 18 to 64 years,PC,Percentage,CY,Cyprus,2020,,5.9,,,,,
dataflow,ESTAT:ILC_LVHL16N(1.0),People living in households with very low work intensity by group of country of birth (population aged 18 to 64 years),A,Annual,NAT,Reporting country,T,Total,Y18-64,From 18 to 64 years,PC,Percentage,CY,Cyprus,2021,,5.8,,,,,
dataflow,ESTAT:ILC_LVHL16N(1.0),People living in households with very low work intensity by group of country of birth (population aged 18 to 64 years),A,Annual,NAT,Reporting country,T,Total,Y18-64,From 18 to 64 years,PC,Percentage,CY,Cyprus,2022,,4.3,,,,,
dataflow,ESTAT:ILC_LVHL16N(1.0),People living in households with very low work intensity by group of country of birth (population aged 18 to 64 years),A,Annual,NAT,Reporting country,T,Total,Y18-64,From 18 to 64 years,PC,Percentage,CY,Cyprus,2023,,4.4,,,,,
dataflow,ESTAT:ILC_LVHL16N(1.0),People living in households with very low work intensity by group of country of birth (population aged 18 to 64 years),A,Annual,NAT,Reporting country,T,Total,Y18-64,From 18 to 64 years,PC,Percentage,CY,Cyprus,2024,,4.5,,b,break in time series,,
dataflow,ESTAT:ILC_LVHL16N(1.0),People living in households with very low work intensity by group of country of birth (population aged 18 to 64 years),A,Annual,NAT,Reporting country,T,Total,Y18-64,From 18 to 64 years,PC,Percentage,CZ,Czechia,2015,,6.2,,,,,
dataflow,ESTAT:ILC_LVHL16N(1.0),People living in households with very low work intensity by group of country of birth (population aged 18 to 64 years),A,Annual,NAT,Reporting country,T,Total,Y18-64,From 18 to 64 years,PC,Percentage,CZ,Czechia,2016,,6.1,,,,,
dataflow,ESTAT:ILC_LVHL16N(1.0),People living in households with very low work intensity by group of country of birth (population aged 18 to 64 years),A,Annual,NAT,Reporting country,T,Total,Y18-64,From 18 to 64 years,PC,Percentage,CZ,Czechia,2017,,5.5,,,,,
dataflow,ESTAT:ILC_LVHL16N(1.0),People living in households with very low work intensity by group of country of birth (population aged 18 to 64 years),A,Annual,NAT,Reporting country,T,Total,Y18-64,From 18 to 64 years,PC,Percentage,CZ,Czechia,2018,,4.6,,,,,
dataflow,ESTAT:ILC_LVHL16N(1.0),People living in households with very low work intensity by group of country of birth (population aged 18 to 64 years),A,Annual,NAT,Reporting country,T,Total,Y18-64,From 18 to 64 years,PC,Percentage,CZ,Czechia,2019,,4.6,,,,,
